round,loss,accuracy
1,8.153646115112304,0.3847
2,2.649281559753418,0.4332
3,4.928355228424072,0.3128
4,5.209853958129883,0.2099
5,11.034658926391602,0.1238
6,5.9363312278747555,0.1763
7,7.119431761932373,0.2666
8,4.78952970123291,0.2218
9,6.887155532836914,0.2886
10,4.652857690429688,0.2442
