round,loss,accuracy
1,1.2882557619094848,0.7983
2,0.7052524584770202,0.8501
3,0.5309969433307647,0.875
4,0.45335161781311034,0.8868
5,0.4094245603322983,0.8938
6,0.38146009405851367,0.8971
7,0.36213003231287,0.9015
8,0.3465978344023228,0.9045
9,0.3352515694260597,0.9085
10,0.32580233734846115,0.91
