round,loss,accuracy
1,1.6120309257507324,0.4291
2,1.3261703266143798,0.5119
3,1.1561572742462158,0.6187
4,1.0247852774620057,0.6998
5,0.9352727318763733,0.7374
6,0.8808718285560608,0.7511
7,0.8481821365356446,0.7608
8,0.8257601392745971,0.7645
9,0.7830185923576355,0.7769
10,0.7827677361488342,0.7723
