round,loss,accuracy
1,1.7943586111068726,0.3905
2,1.254699468612671,0.6313
3,0.926513135433197,0.7354000000000002
4,0.7604818344116211,0.7851
5,0.6620845198631287,0.8121
6,0.5907285809516907,0.8355
7,0.5453307628631592,0.8491
8,0.5124703645706177,0.8596
9,0.4830332100391388,0.8677
10,0.4620403051376343,0.8722
