round,loss,accuracy
1,1.2111459571838379,0.7799
2,0.6832962599754333,0.8514
3,0.5221800962924957,0.8737
4,0.44833774926662445,0.887
5,0.405255395925045,0.8932
6,0.37777933574914935,0.8977
7,0.358532549905777,0.9007
8,0.34511955801844596,0.9029
9,0.3332096153616905,0.9066
10,0.3233630145430565,0.9094
