round,clean_loss,clean_accuracy_percent,asr_percent
1,1.6785745248794555,44.11,
2,1.0029609414100646,67.94,
3,0.7144412286758423,76.28,
4,0.5668383742332459,82.55,
5,0.5071162397861481,84.67,
6,0.4492074843406677,87.11,
7,0.4378976692318916,87.13,
8,0.40131032917499543,88.42999999999999,
9,0.3988938863873482,88.37,
10,0.36902924060821535,89.4,
