round,loss,accuracy
1,5.7625638778686525,0.5005
2,8.236649540710449,0.1029
3,5.089678063201904,0.3612
4,2.259905637359619,0.4243
5,6.241009246063232,0.3225
6,6.893728092956543,0.1661
7,10.12718824005127,0.2066
8,4.615130120849609,0.2941
9,5.916726705932617,0.3018
10,6.1282586563110355,0.259
