round,loss,accuracy
1,1.9719668582916259,0.1439
2,1.6238242788314818,0.381
3,1.2938921106338501,0.5681
4,1.0531739725112914,0.657
5,0.91965727891922,0.6916
6,0.807731572341919,0.7237
7,0.7356343290328979,0.7445
8,0.6920158760547638,0.7615
9,0.6521706199645996,0.7776
10,0.615309493637085,0.7903
