round,loss,accuracy
1,1.2242591199874877,0.7821
2,0.6862733816146851,0.8489
3,0.5243456821918487,0.8731
4,0.44946168386936186,0.8852
5,0.40681384701728823,0.8931
6,0.3786467697620392,0.8978
7,0.3596875777840614,0.9005
8,0.34540249770879744,0.9041
9,0.3328209802806377,0.9059
10,0.3255740563452244,0.9092
