round,client,update_norm,sent_update_norm,scale_ratio
1,0,2.211327008218484,2.211327008218484,1.0
1,1,2.103461555530369,2.103461555530369,1.0
1,2,1.8600393723065511,1.8600393723065511,1.0
1,3,1.9426316260299077,1.9426316260299077,1.0
1,4,2.2026029572376085,2.2026029572376085,1.0
2,0,1.5298315965690221,1.5298315965690221,1.0
2,1,1.6156736504727225,1.6156736504727225,1.0
2,2,1.5540647197390987,1.5540647197390987,1.0
2,3,1.4628662476724428,1.4628662476724428,1.0
2,4,1.4728572366968793,1.4728572366968793,1.0
3,0,1.0960850234681343,1.0960850234681343,1.0
3,1,1.1681548845427612,1.1681548845427612,1.0
3,2,1.1175724530763045,1.1175724530763045,1.0
3,3,1.0615917002972446,1.0615917002972446,1.0
3,4,1.030807678859926,1.030807678859926,1.0
4,0,0.8914468748760794,0.8914468748760794,1.0
4,1,0.9323087968005688,0.9323087968005688,1.0
4,2,0.8413678453845139,0.8413678453845139,1.0
4,3,0.8430408410450995,0.8430408410450995,1.0
4,4,0.8040346655912584,0.8040346655912584,1.0
5,0,0.7857280344862304,0.7857280344862304,1.0
5,1,0.7795097243691442,0.7795097243691442,1.0
5,2,0.674733830998804,0.674733830998804,1.0
5,3,0.7044389442556227,0.7044389442556227,1.0
5,4,0.6964160681690531,0.6964160681690531,1.0
6,0,0.7196138413622055,0.7196138413622055,1.0
6,1,0.6868339839232485,0.6868339839232485,1.0
6,2,0.5797447184467306,0.5797447184467306,1.0
6,3,0.6239373921685171,0.6239373921685171,1.0
6,4,0.6397524764750041,0.6397524764750041,1.0
7,0,0.680425844028565,0.680425844028565,1.0
7,1,0.6311232500061851,0.6311232500061851,1.0
7,2,0.5069555541698428,0.5069555541698428,1.0
7,3,0.5728398061101332,0.5728398061101332,1.0
7,4,0.5986278459294636,0.5986278459294636,1.0
8,0,0.6613119717483655,0.6613119717483655,1.0
8,1,0.5821052220081079,0.5821052220081079,1.0
8,2,0.47523430898912195,0.47523430898912195,1.0
8,3,0.5327696738908758,0.5327696738908758,1.0
8,4,0.5679029899902761,0.5679029899902761,1.0
9,0,0.6360759410910337,0.6360759410910337,1.0
9,1,0.5547284595181319,0.5547284595181319,1.0
9,2,0.42473578046417515,0.42473578046417515,1.0
9,3,0.5027311561580708,0.5027311561580708,1.0
9,4,0.5495568602808378,0.5495568602808378,1.0
10,0,0.6222807285452512,0.6222807285452512,1.0
10,1,0.5257875683605424,0.5257875683605424,1.0
10,2,0.3993561189713825,0.3993561189713825,1.0
10,3,0.478354008009127,0.478354008009127,1.0
10,4,0.5301459307762983,0.5301459307762983,1.0
