round,client,update_norm,sent_update_norm,scale_ratio
1,0,0.6224857884661201,6.22485788668196,10.000000003246273
1,1,3.1805489536494616,3.1805489536494616,1.0
1,2,2.444483664212473,2.444483664212473,1.0
1,3,1.734738099284979,1.734738099284979,1.0
1,4,1.053283479543164,1.053283479543164,1.0
2,0,0.3547374802010385,3.547374788678963,9.999999962418908
2,1,1.8678419130278483,1.8678419130278483,1.0
2,2,1.7237539783365239,1.7237539783365239,1.0
2,3,1.4295993593161733,1.4295993593161733,1.0
2,4,0.7933359809881121,0.7933359809881121,1.0
3,0,0.29428692249025007,2.942869225442499,10.000000001834938
3,1,1.2126587637140505,1.2126587637140505,1.0
3,2,1.2679925937561423,1.2679925937561423,1.0
3,3,1.1822028659563055,1.1822028659563055,1.0
3,4,0.5658951189727772,0.5658951189727772,1.0
4,0,0.2722143635601111,2.7221436322104626,9.999999987544198
4,1,0.9065312703878489,0.9065312703878489,1.0
4,2,1.0235361853925864,1.0235361853925864,1.0
4,3,1.0125374074301425,1.0125374074301425,1.0
4,4,0.4791974380480093,0.4791974380480093,1.0
5,0,0.2466811583558296,2.466811582535706,9.999999995854608
5,1,0.7749852726968163,0.7749852726968163,1.0
5,2,0.8711732678569195,0.8711732678569195,1.0
5,3,0.9183187355579177,0.9183187355579177,1.0
5,4,0.42577249469484724,0.42577249469484724,1.0
6,0,0.23039133449610089,2.3039133483232344,10.00000001459354
6,1,0.6824395004557146,0.6824395004557146,1.0
6,2,0.8000239802029663,0.8000239802029663,1.0
6,3,0.8288752395657077,0.8288752395657077,1.0
6,4,0.3955231236527087,0.3955231236527087,1.0
7,0,0.230216042727492,2.3021604234978454,9.999999983593348
7,1,0.642490737829811,0.642490737829811,1.0
7,2,0.7224740795980841,0.7224740795980841,1.0
7,3,0.7416137017908495,0.7416137017908495,1.0
7,4,0.3809677272873312,0.3809677272873312,1.0
8,0,0.2193695069042256,2.193695063949042,9.999999976782489
8,1,0.5915040144880692,0.5915040144880692,1.0
8,2,0.7081763225894426,0.7081763225894426,1.0
8,3,0.7281291569926283,0.7281291569926283,1.0
8,4,0.38864953258931945,0.38864953258931945,1.0
9,0,0.2014232429772684,2.0142324372242797,10.000000036994717
9,1,0.563706706424026,0.563706706424026,1.0
9,2,0.6730800372962656,0.6730800372962656,1.0
9,3,0.6816752566017109,0.6816752566017109,1.0
9,4,0.3808722129174353,0.3808722129174353,1.0
10,0,0.213487538744955,2.134875394918539,10.000000034985597
10,1,0.5404259372559451,0.5404259372559451,1.0
10,2,0.6621857708674299,0.6621857708674299,1.0
10,3,0.6716137634872171,0.6716137634872171,1.0
10,4,0.36671705960357204,0.36671705960357204,1.0
