round,logical_id,submitted_update_l2,threshold,clip_factor,clipped_update_l2,reconstructed_update_l2
1,0,1.9357036680156574,,1.0,1.9357036680156574,1.9357036680156574
1,1,2.206205346382377,,1.0,2.206205346382377,2.206205346382377
1,2,1.6829868767025333,,1.0,1.6829868767025333,1.6829868767025333
1,3,2.071883582580222,,1.0,2.071883582580222,2.071883582580222
1,4,1.8671136933571217,,1.0,1.8671136933571217,1.8671136933571217
1,5,1.9357036680156574,,1.0,1.9357036680156574,1.9357036680156574
1,6,1.9357036680156574,,1.0,1.9357036680156574,1.9357036680156574
2,0,1.5563271830773129,,1.0,1.5563271830773129,1.5563271830773129
2,1,1.626329899605581,,1.0,1.626329899605581,1.626329899605581
2,2,1.6129961053679591,,1.0,1.6129961053679591,1.6129961053679591
2,3,1.8828139566928306,,1.0,1.8828139566928306,1.8828139566928306
2,4,1.5894811804921076,,1.0,1.5894811804921076,1.5894811804921076
2,5,1.5563271830773129,,1.0,1.5563271830773129,1.5563271830773129
2,6,1.5563271830773129,,1.0,1.5563271830773129,1.5563271830773129
3,0,1.3131602242679281,,1.0,1.3131602242679281,1.3131602242679281
3,1,1.2270596400867015,,1.0,1.2270596400867015,1.2270596400867015
3,2,1.4234336265276428,,1.0,1.4234336265276428,1.4234336265276428
3,3,1.5932928017973478,,1.0,1.5932928017973478,1.5932928017973478
3,4,1.3853787947442648,,1.0,1.3853787947442648,1.3853787947442648
3,5,1.3131602242679281,,1.0,1.3131602242679281,1.3131602242679281
3,6,1.3131602242679281,,1.0,1.3131602242679281,1.3131602242679281
4,0,1.2035046972837553,,1.0,1.2035046972837553,1.2035046972837553
4,1,0.989235364013654,,1.0,0.989235364013654,0.989235364013654
4,2,1.2628523017169897,,1.0,1.2628523017169897,1.2628523017169897
4,3,1.3919682880342987,,1.0,1.3919682880342987,1.3919682880342987
4,4,1.2584191419180655,,1.0,1.2584191419180655,1.2584191419180655
4,5,1.2035046972837553,,1.0,1.2035046972837553,1.2035046972837553
4,6,1.2035046972837553,,1.0,1.2035046972837553,1.2035046972837553
5,0,1.1353681876671333,,1.0,1.1353681876671333,1.1353681876671333
5,1,0.8189440849729153,,1.0,0.8189440849729153,0.8189440849729153
5,2,1.1504032958935644,,1.0,1.1504032958935644,1.1504032958935644
5,3,1.2467390425149691,,1.0,1.2467390425149691,1.2467390425149691
5,4,1.1832686449543681,,1.0,1.1832686449543681,1.1832686449543681
5,5,1.1353681876671333,,1.0,1.1353681876671333,1.1353681876671333
5,6,1.1353681876671333,,1.0,1.1353681876671333,1.1353681876671333
6,0,1.0906116855502213,,1.0,1.0906116855502213,1.0906116855502213
6,1,0.7150169530189117,,1.0,0.7150169530189117,0.7150169530189117
6,2,1.057757081083835,,1.0,1.057757081083835,1.057757081083835
6,3,1.1666113374773,,1.0,1.1666113374773,1.1666113374773
6,4,1.1385364060793588,,1.0,1.1385364060793588,1.1385364060793588
6,5,1.0906116855502213,,1.0,1.0906116855502213,1.0906116855502213
6,6,1.0906116855502213,,1.0,1.0906116855502213,1.0906116855502213
7,0,1.0505217882577953,,1.0,1.0505217882577953,1.0505217882577953
7,1,0.6558140227261532,,1.0,0.6558140227261532,0.6558140227261532
7,2,0.9942998042021524,,1.0,0.9942998042021524,0.9942998042021524
7,3,1.0978126452538521,,1.0,1.0978126452538521,1.0978126452538521
7,4,1.100688271729049,,1.0,1.100688271729049,1.100688271729049
7,5,1.0505217882577953,,1.0,1.0505217882577953,1.0505217882577953
7,6,1.0505217882577953,,1.0,1.0505217882577953,1.0505217882577953
8,0,1.0207424247374912,,1.0,1.0207424247374912,1.0207424247374912
8,1,0.6025200322225495,,1.0,0.6025200322225495,0.6025200322225495
8,2,0.9374353785465772,,1.0,0.9374353785465772,0.9374353785465772
8,3,1.0529521867358869,,1.0,1.0529521867358869,1.0529521867358869
8,4,1.0746420094890863,,1.0,1.0746420094890863,1.0746420094890863
8,5,1.0207424247374912,,1.0,1.0207424247374912,1.0207424247374912
8,6,1.0207424247374912,,1.0,1.0207424247374912,1.0207424247374912
9,0,0.9931119632355213,,1.0,0.9931119632355213,0.9931119632355213
9,1,0.5678787142424836,,1.0,0.5678787142424836,0.5678787142424836
9,2,0.9016938318717396,,1.0,0.9016938318717396,0.9016938318717396
9,3,1.0284080796702046,,1.0,1.0284080796702046,1.0284080796702046
9,4,1.042913873324357,,1.0,1.042913873324357,1.042913873324357
9,5,0.9931119632355213,,1.0,0.9931119632355213,0.9931119632355213
9,6,0.9931119632355213,,1.0,0.9931119632355213,0.9931119632355213
10,0,0.9719079088315509,,1.0,0.9719079088315509,0.9719079088315509
10,1,0.5442979740665342,,1.0,0.5442979740665342,0.5442979740665342
10,2,0.8707494158207855,,1.0,0.8707494158207855,0.8707494158207855
10,3,0.9828886303409983,,1.0,0.9828886303409983,0.9828886303409983
10,4,1.025443659393454,,1.0,1.025443659393454,1.025443659393454
10,5,0.9719079088315509,,1.0,0.9719079088315509,0.9719079088315509
10,6,0.9719079088315509,,1.0,0.9719079088315509,0.9719079088315509
