round,loss,accuracy
1,1.6122328868865967,0.4291
2,1.326675075340271,0.5122
3,1.1564951160430907,0.6183
4,1.0251841377258302,0.6987
5,0.9358288459777832,0.737
6,0.8813772514343262,0.7511
7,0.8489957268714905,0.7606
8,0.8263843493461609,0.7642
9,0.7836298482894898,0.7769
10,0.7834173003196716,0.7719
