round,logical_id,submitted_update_l2,threshold,clip_factor,clipped_update_l2,reconstructed_update_l2
1,0,2.139479164174606,2.1208953935973893,0.9913138810190815,2.1208953935973893,2.120895396325961
1,1,1.9203759177874384,2.1208953935973893,1.0,1.9203759177874384,1.9203759177874384
1,2,2.113816914871285,2.1208953935973893,1.0,2.113816914871285,2.113816914871285
1,3,2.064422140880596,2.1208953935973893,1.0,2.064422140880596,2.064422140880596
1,4,2.1208953935973893,2.1208953935973893,1.0,2.1208953935973893,2.1208953935973893
1,5,2.1377218774667743,2.1208953935973893,0.9921287778140135,2.120895393597389,2.1208953930599117
1,6,2.136353590428117,2.1208953935973893,0.9927642142667826,2.1208953935973893,2.120895390273858
2,0,1.482855634783719,1.594241457196688,1.0,1.482855634783719,1.482855634783719
2,1,1.605027822182413,1.594241457196688,0.9932796398687604,1.5942414571966879,1.594241457506758
2,2,1.6467111730516233,1.594241457196688,0.9681366612957994,1.5942414571966879,1.5942414568724228
2,3,1.594241457196688,1.594241457196688,1.0,1.594241457196688,1.594241457196688
2,4,1.5972477302911612,1.594241457196688,0.9981178416863832,1.594241457196688,1.5942414582527553
2,5,1.4878288287541483,1.594241457196688,1.0,1.4878288287541483,1.4878288287541483
2,6,1.4872668054094398,1.594241457196688,1.0,1.4872668054094398,1.4872668054094398
3,0,0.9674844535625653,1.1695260510521308,1.0,0.9674844535625653,0.9674844535625653
3,1,1.207128946335752,1.1695260510521308,0.9688493135735292,1.169526051052131,1.1695260482824816
3,2,1.2341815529601354,1.1695260510521308,0.9476126492468382,1.169526051052131,1.1695260552316655
3,3,1.259742992266049,1.1695260510521308,0.9283846453063935,1.169526051052131,1.1695260516277552
3,4,1.1695260510521308,1.1695260510521308,1.0,1.1695260510521308,1.1695260510521308
3,5,0.9670107225982039,1.1695260510521308,1.0,0.9670107225982039,0.9670107225982039
3,6,0.9700868106710543,1.1695260510521308,1.0,0.9700868106710543,0.9700868106710543
4,0,0.7155560460301367,0.9207227473265998,1.0,0.7155560460301367,0.7155560460301367
4,1,0.980291148043245,0.9207227473265998,0.9392339706060291,0.9207227473265998,0.9207227475925814
4,2,0.9841799954398603,0.9207227473265998,0.9355227210395598,0.9207227473265996,0.9207227478028372
4,3,1.064724264843071,0.9207227473265998,0.8647522910190315,0.9207227473265998,0.9207227493370237
4,4,0.9207227473265998,0.9207227473265998,1.0,0.9207227473265998,0.9207227473265998
4,5,0.7152283301992588,0.9207227473265998,1.0,0.7152283301992588,0.7152283301992588
4,6,0.7139431240363537,0.9207227473265998,1.0,0.7139431240363537,0.7139431240363537
5,0,0.5710653900409157,0.7814606696523786,1.0,0.5710653900409157,0.5710653900409157
5,1,0.821672136383064,0.7814606696523786,0.9510614210338285,0.7814606696523786,0.7814606687672497
5,2,0.8416406383839796,0.7814606696523786,0.9284968358382129,0.7814606696523786,0.7814606669338808
5,3,0.9540209727121036,0.7814606696523786,0.8191231555746953,0.7814606696523786,0.7814606709953053
5,4,0.7814606696523786,0.7814606696523786,1.0,0.7814606696523786,0.7814606696523786
5,5,0.568965907793973,0.7814606696523786,1.0,0.568965907793973,0.568965907793973
5,6,0.5725249607407442,0.7814606696523786,1.0,0.5725249607407442,0.5725249607407442
6,0,0.48318436720510666,0.6969581061286669,1.0,0.48318436720510666,0.48318436720510666
6,1,0.7093830680899266,0.6969581061286669,0.982484834329758,0.696958106128667,0.6969581059523517
6,2,0.7373689924781336,0.6969581061286669,0.945195842567702,0.6969581061286669,0.6969581041170771
6,3,0.8717212402177501,0.6969581061286669,0.7995194724801835,0.6969581061286669,0.696958110634776
6,4,0.6969581061286669,0.6969581061286669,1.0,0.6969581061286669,0.6969581061286669
6,5,0.48896357980775906,0.6969581061286669,1.0,0.48896357980775906,0.48896357980775906
6,6,0.48234038813415764,0.6969581061286669,1.0,0.48234038813415764,0.48234038813415764
7,0,0.42914799235441,0.635582422650375,1.0,0.42914799235441,0.42914799235441
7,1,0.635582422650375,0.635582422650375,1.0,0.635582422650375,0.635582422650375
7,2,0.6634536727521306,0.635582422650375,0.9579906612225983,0.635582422650375,0.6355824201365631
7,3,0.8121889187477928,0.635582422650375,0.7825549056127187,0.635582422650375,0.6355824220546844
7,4,0.6364306862669631,0.635582422650375,0.9986671547508753,0.635582422650375,0.6355824280978318
7,5,0.4271315320188425,0.635582422650375,1.0,0.4271315320188425,0.4271315320188425
7,6,0.4244517665767391,0.635582422650375,1.0,0.4244517665767391,0.4244517665767391
8,0,0.39553943110186485,0.5818736108566085,1.0,0.39553943110186485,0.39553943110186485
8,1,0.5818736108566085,0.5818736108566085,1.0,0.5818736108566085,0.5818736108566085
8,2,0.6128503710594816,0.5818736108566085,0.9494546113281759,0.5818736108566085,0.5818736104537587
8,3,0.7680781899578952,0.5818736108566085,0.7575708026399055,0.5818736108566085,0.5818736095830309
8,4,0.5896046799317318,0.5818736108566085,0.986887707410975,0.5818736108566086,0.5818736107696161
8,5,0.3911322308927923,0.5818736108566085,1.0,0.3911322308927923,0.3911322308927923
8,6,0.3979793527259956,0.5818736108566085,1.0,0.3979793527259956,0.3979793527259956
9,0,0.36186569182177647,0.5242163573957149,1.0,0.36186569182177647,0.36186569182177647
9,1,0.5242163573957149,0.5242163573957149,1.0,0.5242163573957149,0.5242163573957149
9,2,0.5793757893482817,0.5242163573957149,0.9047950691646719,0.5242163573957149,0.5242163545570475
9,3,0.7439171616500374,0.5242163573957149,0.7046703375319135,0.524216357395715,0.5242163520082493
9,4,0.5595816843834609,0.5242163573957149,0.9368004207880553,0.5242163573957149,0.5242163526878215
9,5,0.3648538333211218,0.5242163573957149,1.0,0.3648538333211218,0.3648538333211218
9,6,0.36281514574936014,0.5242163573957149,1.0,0.36281514574936014,0.36281514574936014
