round,loss,accuracy
1,1.258831262588501,0.7778000000000002
2,0.6963570713996887,0.8518
3,0.5265690088272095,0.8727
4,0.4500004053115845,0.8863
5,0.405266672372818,0.8951
6,0.37690383195877075,0.8993
7,0.35709625482559204,0.9022
8,0.3428996801376343,0.9047
9,0.3325539827346802,0.9067
10,0.32107552886009216,0.9095
