round,loss,accuracy
1,1.3256734609603882,0.7796
2,0.7068459987640381,0.8505
3,0.5283689498901367,0.8759
4,0.4500662386417389,0.8867
5,0.40681958198547363,0.8935
6,0.3794335722923279,0.8976
7,0.35989436507225037,0.9004
8,0.34514346718788147,0.9044
9,0.334341824054718,0.9073
10,0.32465389370918274,0.9082
