round,loss,accuracy
1,1.837580616569519,0.3041
2,1.13894585313797,0.6293
3,0.9151715607643127,0.6995
4,0.7518491354465484,0.7387
5,0.6431005023956299,0.772
6,0.5819357075691223,0.7951
7,0.562324339056015,0.8038
8,0.5219701900959015,0.8217
9,0.5048331231355667,0.829
10,0.46548956253528595,0.8485
