round,client,update_norm,sent_update_norm,scale_ratio
1,0,1.8385277487174838,1.8385277487174838,1.0
1,1,2.206205346382377,2.206205346382377,1.0
1,2,1.6829868767025333,1.6829868767025333,1.0
1,3,2.071883582580222,2.071883582580222,1.0
1,4,1.8671136933571217,1.8671136933571217,1.0
2,0,1.48030384407792,1.48030384407792,1.0
2,1,1.6058196655453243,1.6058196655453243,1.0
2,2,1.453348740924485,1.453348740924485,1.0
2,3,1.4700116103990661,1.4700116103990661,1.0
2,4,1.4551042561330416,1.4551042561330416,1.0
3,0,1.1019167976320525,1.1019167976320525,1.0
3,1,1.1271558758592852,1.1271558758592852,1.0
3,2,1.1396130943721052,1.1396130943721052,1.0
3,3,1.0154944222399027,1.0154944222399027,1.0
3,4,1.1080508550080699,1.1080508550080699,1.0
4,0,0.8724603809121161,0.8724603809121161,1.0
4,1,0.8803778621362623,0.8803778621362623,1.0
4,2,0.8925144497235524,0.8925144497235524,1.0
4,3,0.8145376880622104,0.8145376880622104,1.0
4,4,0.8848489018076088,0.8848489018076088,1.0
5,0,0.7331720709406108,0.7331720709406108,1.0
5,1,0.7351442412915744,0.7351442412915744,1.0
5,2,0.746100939955674,0.746100939955674,1.0
5,3,0.6949378177757478,0.6949378177757478,1.0
5,4,0.745616574777141,0.745616574777141,1.0
6,0,0.6273992168513963,0.6273992168513963,1.0
6,1,0.6529591865686619,0.6529591865686619,1.0
6,2,0.6401085288707075,0.6401085288707075,1.0
6,3,0.6334202132499209,0.6334202132499209,1.0
6,4,0.6565704367967315,0.6565704367967315,1.0
7,0,0.5726410523923149,0.5726410523923149,1.0
7,1,0.6021544862485099,0.6021544862485099,1.0
7,2,0.5769973590436608,0.5769973590436608,1.0
7,3,0.5881189394480923,0.5881189394480923,1.0
7,4,0.6018444281033458,0.6018444281033458,1.0
8,0,0.5236369940184789,0.5236369940184789,1.0
8,1,0.5567204289305951,0.5567204289305951,1.0
8,2,0.5317077585764536,0.5317077585764536,1.0
8,3,0.5570822293457909,0.5570822293457909,1.0
8,4,0.5630112678620021,0.5630112678620021,1.0
9,0,0.48140717587922005,0.48140717587922005,1.0
9,1,0.534021556117197,0.534021556117197,1.0
9,2,0.49226436088048514,0.49226436088048514,1.0
9,3,0.5523637336569389,0.5523637336569389,1.0
9,4,0.521399008677205,0.521399008677205,1.0
10,0,0.45924278369336585,0.45924278369336585,1.0
10,1,0.5203327330613704,0.5203327330613704,1.0
10,2,0.4702644007163823,0.4702644007163823,1.0
10,3,0.5202283023512387,0.5202283023512387,1.0
10,4,0.5157581106541468,0.5157581106541468,1.0
