round,logical_id,submitted_update_l2,threshold,clip_factor,clipped_update_l2,reconstructed_update_l2
1,0,2.033024540916034,,1.0,2.033024540916034,2.033024540916034
1,1,2.044328544223218,,1.0,2.044328544223218,2.044328544223218
1,2,2.055447494679632,,1.0,2.055447494679632,2.055447494679632
1,3,1.9573301102001563,,1.0,1.9573301102001563,1.9573301102001563
1,4,2.0481857208788448,,1.0,2.0481857208788448,2.0481857208788448
1,5,2.033024540916034,,1.0,2.033024540916034,2.033024540916034
1,6,2.033024540916034,,1.0,2.033024540916034,2.033024540916034
2,0,1.4199392109929132,,1.0,1.4199392109929132,1.4199392109929132
2,1,1.8236036704206677,,1.0,1.8236036704206677,1.8236036704206677
2,2,1.7874939342624383,,1.0,1.7874939342624383,1.7874939342624383
2,3,1.487915914485352,,1.0,1.487915914485352,1.487915914485352
2,4,1.9785777298725182,,1.0,1.9785777298725182,1.9785777298725182
2,5,1.4199392109929132,,1.0,1.4199392109929132,1.4199392109929132
2,6,1.4199392109929132,,1.0,1.4199392109929132,1.4199392109929132
3,0,1.2111013808271138,,1.0,1.2111013808271138,1.2111013808271138
3,1,1.6308601968797916,,1.0,1.6308601968797916,1.6308601968797916
3,2,1.5520200066090044,,1.0,1.5520200066090044,1.5520200066090044
3,3,1.2502696040255017,,1.0,1.2502696040255017,1.2502696040255017
3,4,1.8470613495834691,,1.0,1.8470613495834691,1.8470613495834691
3,5,1.2111013808271138,,1.0,1.2111013808271138,1.2111013808271138
3,6,1.2111013808271138,,1.0,1.2111013808271138,1.2111013808271138
4,0,1.1407315510136615,,1.0,1.1407315510136615,1.1407315510136615
4,1,1.4775283483028838,,1.0,1.4775283483028838,1.4775283483028838
4,2,1.3831423288306748,,1.0,1.3831423288306748,1.3831423288306748
4,3,1.0933530095139234,,1.0,1.0933530095139234,1.0933530095139234
4,4,1.7097351389949293,,1.0,1.7097351389949293,1.7097351389949293
4,5,1.1407315510136615,,1.0,1.1407315510136615,1.1407315510136615
4,6,1.1407315510136615,,1.0,1.1407315510136615,1.1407315510136615
5,0,1.0996776647108262,,1.0,1.0996776647108262,1.0996776647108262
5,1,1.3685604566516372,,1.0,1.3685604566516372,1.3685604566516372
5,2,1.2728138211731774,,1.0,1.2728138211731774,1.2728138211731774
5,3,0.9813720512387331,,1.0,0.9813720512387331,0.9813720512387331
5,4,1.5973301916365845,,1.0,1.5973301916365845,1.5973301916365845
5,5,1.0996776647108262,,1.0,1.0996776647108262,1.0996776647108262
5,6,1.0996776647108262,,1.0,1.0996776647108262,1.0996776647108262
6,0,1.067332321099547,,1.0,1.067332321099547,1.067332321099547
6,1,1.2908030499512118,,1.0,1.2908030499512118,1.2908030499512118
6,2,1.1890427760574105,,1.0,1.1890427760574105,1.1890427760574105
6,3,0.904127477242604,,1.0,0.904127477242604,0.904127477242604
6,4,1.5103768178197279,,1.0,1.5103768178197279,1.5103768178197279
6,5,1.067332321099547,,1.0,1.067332321099547,1.067332321099547
6,6,1.067332321099547,,1.0,1.067332321099547,1.067332321099547
7,0,1.0501719900823312,,1.0,1.0501719900823312,1.0501719900823312
7,1,1.234557825544919,,1.0,1.234557825544919,1.234557825544919
7,2,1.126937336856105,,1.0,1.126937336856105,1.126937336856105
7,3,0.8558332732031091,,1.0,0.8558332732031091,0.8558332732031091
7,4,1.431704157312339,,1.0,1.431704157312339,1.431704157312339
7,5,1.0501719900823312,,1.0,1.0501719900823312,1.0501719900823312
7,6,1.0501719900823312,,1.0,1.0501719900823312,1.0501719900823312
8,0,1.0273861391733379,,1.0,1.0273861391733379,1.0273861391733379
8,1,1.1850850310451058,,1.0,1.1850850310451058,1.1850850310451058
8,2,1.0711337236759735,,1.0,1.0711337236759735,1.0711337236759735
8,3,0.8184812849485208,,1.0,0.8184812849485208,0.8184812849485208
8,4,1.3709518000175172,,1.0,1.3709518000175172,1.3709518000175172
8,5,1.0273861391733379,,1.0,1.0273861391733379,1.0273861391733379
8,6,1.0273861391733379,,1.0,1.0273861391733379,1.0273861391733379
9,0,1.0077352970491402,,1.0,1.0077352970491402,1.0077352970491402
9,1,1.144153907961044,,1.0,1.144153907961044,1.144153907961044
9,2,1.038281307501443,,1.0,1.038281307501443,1.038281307501443
9,3,0.7883494899519276,,1.0,0.7883494899519276,0.7883494899519276
9,4,1.3057870483912124,,1.0,1.3057870483912124,1.3057870483912124
9,5,1.0077352970491402,,1.0,1.0077352970491402,1.0077352970491402
9,6,1.0077352970491402,,1.0,1.0077352970491402,1.0077352970491402
10,0,0.9894253200052565,,1.0,0.9894253200052565,0.9894253200052565
10,1,1.1196093531348388,,1.0,1.1196093531348388,1.1196093531348388
10,2,0.998565646220315,,1.0,0.998565646220315,0.998565646220315
10,3,0.7745899740023924,,1.0,0.7745899740023924,0.7745899740023924
10,4,1.2639816265093293,,1.0,1.2639816265093293,1.2639816265093293
10,5,0.9894253200052565,,1.0,0.9894253200052565,0.9894253200052565
10,6,0.9894253200052565,,1.0,0.9894253200052565,0.9894253200052565
