round,loss,accuracy
1,1.7904824771881103,0.3335
2,1.2626071868896485,0.6808
3,0.9727723066329956,0.7535
4,0.805816875743866,0.7804
5,0.7071916924476623,0.791
6,0.6412010087013245,0.7974
7,0.5821139854431152,0.8071
8,0.550164897441864,0.8144
9,0.5193310285806656,0.8209
10,0.4926730460882187,0.8309
