round,client,update_norm,sent_update_norm,scale_ratio
1,0,2.2007457206968923,2.2007457206968923,1.0
1,1,2.0373133762742124,2.0373133762742124,1.0
1,2,1.732572293979729,1.732572293979729,1.0
1,3,2.189593442132694,2.189593442132694,1.0
1,4,2.210717372555438,2.210717372555438,1.0
2,0,1.5737156031335988,1.5737156031335988,1.0
2,1,1.5044191696756817,1.5044191696756817,1.0
2,2,1.5178113108051634,1.5178113108051634,1.0
2,3,1.7281526529155116,1.7281526529155116,1.0
2,4,1.5047057943434365,1.5047057943434365,1.0
3,0,1.1559115909253055,1.1559115909253055,1.0
3,1,1.069561583071763,1.069561583071763,1.0
3,2,1.180151488330156,1.180151488330156,1.0
3,3,1.2191875407574588,1.2191875407574588,1.0
3,4,1.0471586687446377,1.0471586687446377,1.0
4,0,0.9436907477664821,0.9436907477664821,1.0
4,1,0.8410486732043009,0.8410486732043009,1.0
4,2,0.9472099334384679,0.9472099334384679,1.0
4,3,0.9437541617205375,0.9437541617205375,1.0
4,4,0.8343705914079018,0.8343705914079018,1.0
5,0,0.8296726310687323,0.8296726310687323,1.0
5,1,0.7091155380594782,0.7091155380594782,1.0
5,2,0.7922447195456666,0.7922447195456666,1.0
5,3,0.7797941742225682,0.7797941742225682,1.0
5,4,0.7248805543696754,0.7248805543696754,1.0
6,0,0.7522579009406348,0.7522579009406348,1.0
6,1,0.6323041444474395,0.6323041444474395,1.0
6,2,0.6878372085540451,0.6878372085540451,1.0
6,3,0.6806234842289711,0.6806234842289711,1.0
6,4,0.6663397145046853,0.6663397145046853,1.0
7,0,0.7146547829783065,0.7146547829783065,1.0
7,1,0.5849559161485114,0.5849559161485114,1.0
7,2,0.6327890224138648,0.6327890224138648,1.0
7,3,0.6183897894712908,0.6183897894712908,1.0
7,4,0.6328720848190293,0.6328720848190293,1.0
8,0,0.680764065633567,0.680764065633567,1.0
8,1,0.5478194539102981,0.5478194539102981,1.0
8,2,0.5636657270915169,0.5636657270915169,1.0
8,3,0.5731689564701736,0.5731689564701736,1.0
8,4,0.6074319419157649,0.6074319419157649,1.0
9,0,0.6623629265437236,0.6623629265437236,1.0
9,1,0.5300299527322334,0.5300299527322334,1.0
9,2,0.5326907753387013,0.5326907753387013,1.0
9,3,0.5355732770199463,0.5355732770199463,1.0
9,4,0.5850373051608464,0.5850373051608464,1.0
10,0,0.6366703770471911,0.6366703770471911,1.0
10,1,0.5151682630395593,0.5151682630395593,1.0
10,2,0.5117993678977875,0.5117993678977875,1.0
10,3,0.5131227396854344,0.5131227396854344,1.0
10,4,0.5768587384993371,0.5768587384993371,1.0
