round,loss,accuracy
1,1.6250657417297363,0.3921
2,1.1660921195983887,0.5946
3,0.92352084608078,0.7017
4,0.7648146878242492,0.7399
5,0.6451036067008972,0.7755
6,0.5774021450519562,0.8021
7,0.5514044762611389,0.8118
8,0.5126601388692856,0.8285
9,0.49758403244018556,0.8351
10,0.4582833271741867,0.8547
