round,logical_id,submitted_update_l2,threshold,clip_factor,clipped_update_l2,reconstructed_update_l2
1,0,2.091309524064499,2.091309524064499,1.0,2.091309524064499,2.091309524064499
1,1,1.9203759177874384,2.091309524064499,1.0,1.9203759177874384,1.9203759177874384
1,2,2.113816914871285,2.091309524064499,0.9893522515368101,2.0913095240644988,2.091309524924329
1,3,2.064422140880596,2.091309524064499,1.0,2.064422140880596,2.064422140880596
1,4,2.1208953935973893,2.091309524064499,0.9860502928988366,2.091309524064499,2.0913095217563695
2,0,1.4894604793100026,1.4935020813629754,1.0,1.4894604793100026,1.4894604793100026
2,1,1.5371387103523928,1.4935020813629754,0.9716117818804956,1.4935020813629754,1.493502083109062
2,2,1.6121078332288539,1.4935020813629754,0.9264281523722109,1.4935020813629756,1.4935020793972968
2,3,1.4935020813629754,1.4935020813629754,1.0,1.4935020813629754,1.4935020813629754
2,4,1.4922202096086221,1.4935020813629754,1.0,1.4922202096086221,1.4922202096086221
3,0,0.9830537440034732,1.082777026482073,1.0,0.9830537440034732,0.9830537440034732
3,1,1.082777026482073,1.082777026482073,1.0,1.082777026482073,1.082777026482073
3,2,1.1330673340448119,1.082777026482073,0.9556157820001633,1.082777026482073,1.082777023888865
3,3,1.1075288693839231,1.082777026482073,0.9776512887509482,1.082777026482073,1.082777029002184
3,4,1.0289989271376803,1.082777026482073,1.0,1.0289989271376803,1.0289989271376803
4,0,0.7342827397617094,0.8312547872402161,1.0,0.7342827397617094,0.7342827397617094
4,1,0.8312547872402161,0.8312547872402161,1.0,0.8312547872402161,0.8312547872402161
4,2,0.8414726823506258,0.8312547872402161,0.9878571279558757,0.8312547872402163,0.8312547894660085
4,3,0.8934340719100944,0.8312547872402161,0.9304041712479761,0.8312547872402161,0.8312547879646316
4,4,0.7841867294365439,0.8312547872402161,1.0,0.7841867294365439,0.7841867294365439
5,0,0.6053693161813275,0.6698220505543706,1.0,0.6053693161813275,0.6053693161813275
5,1,0.6698220505543706,0.6698220505543706,1.0,0.6698220505543706,0.6698220505543706
5,2,0.6915135653777129,0.6698220505543706,0.9686318303654764,0.6698220505543706,0.6698220523395141
5,3,0.7781434928307805,0.6698220505543706,0.8607950290988733,0.6698220505543706,0.6698220526468619
5,4,0.6617153289854892,0.6698220505543706,1.0,0.6617153289854892,0.6617153289854892
6,0,0.5394674283172921,0.5949494002586551,1.0,0.5394674283172921,0.5394674283172921
6,1,0.5661725062980509,0.5949494002586551,1.0,0.5661725062980509,0.5661725062980509
6,2,0.5954503643650844,0.5949494002586551,0.9991586803260025,0.5949494002586551,0.5949494003195303
6,3,0.7126134844180712,0.5949494002586551,0.8348837248631324,0.5949494002586551,0.5949493981545533
6,4,0.5949494002586551,0.5949494002586551,1.0,0.5949494002586551,0.5949494002586551
7,0,0.49365690963242564,0.5321595241499689,1.0,0.49365690963242564,0.49365690963242564
7,1,0.5029515367109857,0.5321595241499689,1.0,0.5029515367109857,0.5029515367109857
7,2,0.5321595241499689,0.5321595241499689,1.0,0.5321595241499689,0.5321595241499689
7,3,0.6630809558686641,0.5321595241499689,0.8025558861855977,0.5321595241499688,0.5321595239734442
7,4,0.551231922447231,0.5321595241499689,0.9654004103888091,0.5321595241499689,0.5321595237036993
8,0,0.47532003111375737,0.49254129545115555,1.0,0.47532003111375737,0.47532003111375737
8,1,0.4585269856338564,0.49254129545115555,1.0,0.4585269856338564,0.4585269856338564
8,2,0.49254129545115555,0.49254129545115555,1.0,0.49254129545115555,0.49254129545115555
8,3,0.6306658660279848,0.49254129545115555,0.7809861322497829,0.4925412954511556,0.492541299444218
8,4,0.5136663298760759,0.49254129545115555,0.9588740137395869,0.4925412954511555,0.492541296584034
9,0,0.45059076250856617,0.4701005843849859,1.0,0.45059076250856617,0.45059076250856617
9,1,0.41246128786806535,0.4701005843849859,1.0,0.41246128786806535,0.41246128786806535
9,2,0.4701005843849859,0.4701005843849859,1.0,0.4701005843849859,0.4701005843849859
9,3,0.6185456607593629,0.4701005843849859,0.7600095097391241,0.470100584384986,0.47010058470558896
9,4,0.49063278838969854,0.4701005843849859,0.9581515860933364,0.470100584384986,0.47010058367228674
10,0,0.44244047955052707,0.44244047955052707,1.0,0.44244047955052707,0.44244047955052707
10,1,0.3942816506569278,0.44244047955052707,1.0,0.3942816506569278,0.3942816506569278
10,2,0.43684797253908514,0.44244047955052707,1.0,0.43684797253908514,0.43684797253908514
10,3,0.5877381155401109,0.44244047955052707,0.7527850718749789,0.442440479550527,0.44244048174512235
10,4,0.4946789323515659,0.44244047955052707,0.894399277218636,0.44244047955052707,0.44244047560223865
