round,clean_loss,clean_accuracy_percent,asr_percent
1,1.550374400138855,62.39,
2,0.9995704042434692,75.3,
3,0.7365034330368042,80.60000000000001,
4,0.598706025648117,84.02,
5,0.5302334711551666,85.3,
6,0.48091691143512727,86.66,
7,0.4554363677501678,87.14,
8,0.426192138338089,87.85,
9,0.41447734347581866,88.12,
10,0.39525105623006823,88.61,
