round,loss,accuracy
1,1.229818119430542,0.776
2,0.6905572897911072,0.8513
3,0.5269866694450378,0.8734
4,0.4512473656654358,0.8854
5,0.40741159170866015,0.8925
6,0.3798062170267105,0.8977
7,0.36060230453014375,0.9014
8,0.3457562439918518,0.9038
9,0.33401015958189967,0.9053
10,0.3247306404054165,0.9087
