round,logical_id,submitted_update_l2,threshold,clip_factor,clipped_update_l2,reconstructed_update_l2
1,0,1.8385277487174838,,1.0,1.8385277487174838,1.8385277487174838
1,1,2.206205346382377,,1.0,2.206205346382377,2.206205346382377
1,2,1.6829868767025333,,1.0,1.6829868767025333,1.6829868767025333
1,3,2.071883582580222,,1.0,2.071883582580222,2.071883582580222
1,4,1.8671136933571217,,1.0,1.8671136933571217,1.8671136933571217
1,5,1.8385277487174838,,1.0,1.8385277487174838,1.8385277487174838
1,6,1.8385277487174838,,1.0,1.8385277487174838,1.8385277487174838
2,0,1.1559915427084366,,1.0,1.1559915427084366,1.1559915427084366
2,1,1.5191128214171146,,1.0,1.5191128214171146,1.5191128214171146
2,2,1.567166102595872,,1.0,1.567166102595872,1.567166102595872
2,3,1.8312418871694938,,1.0,1.8312418871694938,1.8312418871694938
2,4,1.729207461814329,,1.0,1.729207461814329,1.729207461814329
2,5,1.1559915427084366,,1.0,1.1559915427084366,1.1559915427084366
2,6,1.1559915427084366,,1.0,1.1559915427084366,1.1559915427084366
3,0,0.7616752853519836,,1.0,0.7616752853519836,0.7616752853519836
3,1,1.1219925834689484,,1.0,1.1219925834689484,1.1219925834689484
3,2,1.3852291458995962,,1.0,1.3852291458995962,1.3852291458995962
3,3,1.5170711594336959,,1.0,1.5170711594336959,1.5170711594336959
3,4,1.6134469570161696,,1.0,1.6134469570161696,1.6134469570161696
3,5,0.7616752853519836,,1.0,0.7616752853519836,0.7616752853519836
3,6,0.7616752853519836,,1.0,0.7616752853519836,0.7616752853519836
4,0,0.5828746288563609,,1.0,0.5828746288563609,0.5828746288563609
4,1,0.895125985136703,,1.0,0.895125985136703,0.895125985136703
4,2,1.2534188756931233,,1.0,1.2534188756931233,1.2534188756931233
4,3,1.335250666257621,,1.0,1.335250666257621,1.335250666257621
4,4,1.5491233696603768,,1.0,1.5491233696603768,1.5491233696603768
4,5,0.5828746288563609,,1.0,0.5828746288563609,0.5828746288563609
4,6,0.5828746288563609,,1.0,0.5828746288563609,0.5828746288563609
5,0,0.47295096525417224,,1.0,0.47295096525417224,0.47295096525417224
5,1,0.7385844573227386,,1.0,0.7385844573227386,0.7385844573227386
5,2,1.1702962869788418,,1.0,1.1702962869788418,1.1702962869788418
5,3,1.2094299452163209,,1.0,1.2094299452163209,1.2094299452163209
5,4,1.508892473968531,,1.0,1.508892473968531,1.508892473968531
5,5,0.47295096525417224,,1.0,0.47295096525417224,0.47295096525417224
5,6,0.47295096525417224,,1.0,0.47295096525417224,0.47295096525417224
6,0,0.3968546388487156,,1.0,0.3968546388487156,0.3968546388487156
6,1,0.6479755925334522,,1.0,0.6479755925334522,0.6479755925334522
6,2,1.1069202815975958,,1.0,1.1069202815975958,1.1069202815975958
6,3,1.1531207790171611,,1.0,1.1531207790171611,1.1531207790171611
6,4,1.4769423570949363,,1.0,1.4769423570949363,1.4769423570949363
6,5,0.3968546388487156,,1.0,0.3968546388487156,0.3968546388487156
6,6,0.3968546388487156,,1.0,0.3968546388487156,0.3968546388487156
7,0,0.3491171033317906,,1.0,0.3491171033317906,0.3491171033317906
7,1,0.5937023210514863,,1.0,0.5937023210514863,0.5937023210514863
7,2,1.057307805464724,,1.0,1.057307805464724,1.057307805464724
7,3,1.093913575661333,,1.0,1.093913575661333,1.093913575661333
7,4,1.443280165230966,,1.0,1.443280165230966,1.443280165230966
7,5,0.3491171033317906,,1.0,0.3491171033317906,0.3491171033317906
7,6,0.3491171033317906,,1.0,0.3491171033317906,0.3491171033317906
8,0,0.32039326527238615,,1.0,0.32039326527238615,0.32039326527238615
8,1,0.5532007158251152,,1.0,0.5532007158251152,0.5532007158251152
8,2,1.0137059364019771,,1.0,1.0137059364019771,1.0137059364019771
8,3,1.063281234028661,,1.0,1.063281234028661,1.063281234028661
8,4,1.4147630106379818,,1.0,1.4147630106379818,1.4147630106379818
8,5,0.32039326527238615,,1.0,0.32039326527238615,0.32039326527238615
8,6,0.32039326527238615,,1.0,0.32039326527238615,0.32039326527238615
9,0,0.284602336818048,,1.0,0.284602336818048,0.284602336818048
9,1,0.5258863864132854,,1.0,0.5258863864132854,0.5258863864132854
9,2,0.9901431658454043,,1.0,0.9901431658454043,0.9901431658454043
9,3,1.047116518884092,,1.0,1.047116518884092,1.047116518884092
9,4,1.37111907354665,,1.0,1.37111907354665,1.37111907354665
9,5,0.284602336818048,,1.0,0.284602336818048,0.284602336818048
9,6,0.284602336818048,,1.0,0.284602336818048,0.284602336818048
10,0,0.2685950202157304,,1.0,0.2685950202157304,0.2685950202157304
10,1,0.5060250489097513,,1.0,0.5060250489097513,0.5060250489097513
10,2,0.9594302143381781,,1.0,0.9594302143381781,0.9594302143381781
10,3,1.007007916226791,,1.0,1.007007916226791,1.007007916226791
10,4,1.3521441267595362,,1.0,1.3521441267595362,1.3521441267595362
10,5,0.2685950202157304,,1.0,0.2685950202157304,0.2685950202157304
10,6,0.2685950202157304,,1.0,0.2685950202157304,0.2685950202157304
