round,clean_loss,clean_accuracy_percent,asr_percent
1,2.2179462810516357,26.25,0.0
2,2.0244636127471924,37.41,0.0
3,1.8818330839157105,53.559999999999995,0.0
4,1.80078426322937,59.14,0.0
5,1.766026739501953,61.77,0.0
6,1.717525150489807,64.68,0.0
7,1.670467448425293,66.75,0.0
8,1.6335273756027222,67.83,0.0
9,1.6186336332321167,68.12,0.0
10,1.5797250177383422,68.60000000000001,0.0
