round,logical_id,submitted_update_l2,threshold,clip_factor,clipped_update_l2,reconstructed_update_l2
1,0,2.139479164174606,2.1208953935973893,0.9913138810190815,2.1208953935973893,2.120895396325961
1,1,1.9203759177874384,2.1208953935973893,1.0,1.9203759177874384,1.9203759177874384
1,2,2.113816914871285,2.1208953935973893,1.0,2.113816914871285,2.113816914871285
1,3,2.064422140880596,2.1208953935973893,1.0,2.064422140880596,2.064422140880596
1,4,2.1208953935973893,2.1208953935973893,1.0,2.1208953935973893,2.1208953935973893
1,5,2.139479164174606,2.1208953935973893,0.9913138810190815,2.1208953935973893,2.120895396325961
1,6,2.139479164174606,2.1208953935973893,0.9913138810190815,2.1208953935973893,2.120895396325961
2,0,1.706047132758327,1.6218596798353098,0.9506535011216815,1.6218596798353095,1.6218596838685904
2,1,1.5488096884834217,1.6218596798353098,1.0,1.5488096884834217,1.5488096884834217
2,2,1.6218596798353098,1.6218596798353098,1.0,1.6218596798353098,1.6218596798353098
2,3,1.489159197476697,1.6218596798353098,1.0,1.489159197476697,1.489159197476697
2,4,1.502799473101966,1.6218596798353098,1.0,1.502799473101966,1.502799473101966
2,5,1.706047132758327,1.6218596798353098,0.9506535011216815,1.6218596798353095,1.6218596838685904
2,6,1.706047132758327,1.6218596798353098,0.9506535011216815,1.6218596798353095,1.6218596838685904
3,0,1.3147267707739556,1.1422630010156896,0.8688215881869206,1.1422630010156893,1.142262995181541
3,1,1.0964670777863446,1.1422630010156896,1.0,1.0964670777863446,1.0964670777863446
3,2,1.1422630010156896,1.1422630010156896,1.0,1.1422630010156896,1.1422630010156896
3,3,1.1022900129137994,1.1422630010156896,1.0,1.1022900129137994,1.1022900129137994
3,4,1.0399294563644472,1.1422630010156896,1.0,1.0399294563644472,1.0399294563644472
3,5,1.3147267707739556,1.1422630010156896,0.8688215881869206,1.1422630010156893,1.142262995181541
3,6,1.3147267707739556,1.1422630010156896,0.8688215881869206,1.1422630010156893,1.142262995181541
4,0,1.122412117160279,0.8871238703362613,0.7903726775337201,0.8871238703362611,0.8871238683491603
4,1,0.847949854723115,0.8871238703362613,1.0,0.847949854723115,0.847949854723115
4,2,0.8537574568872988,0.8871238703362613,1.0,0.8537574568872988,0.8537574568872988
4,3,0.8871238703362613,0.8871238703362613,1.0,0.8871238703362613,0.8871238703362613
4,4,0.7964464091842147,0.8871238703362613,1.0,0.7964464091842147,0.7964464091842147
4,5,1.122412117160279,0.8871238703362613,0.7903726775337201,0.8871238703362611,0.8871238683491603
4,6,1.122412117160279,0.8871238703362613,0.7903726775337201,0.8871238703362611,0.8871238683491603
5,0,1.0103766321506578,0.7660350475701371,0.7581678190038674,0.7660350475701371,0.766035047949109
5,1,0.6860018776744771,0.7660350475701371,1.0,0.6860018776744771,0.6860018776744771
5,2,0.7057210019106382,0.7660350475701371,1.0,0.7057210019106382,0.7057210019106382
5,3,0.7660350475701371,0.7660350475701371,1.0,0.7660350475701371,0.7660350475701371
5,4,0.6748431402210975,0.7660350475701371,1.0,0.6748431402210975,0.6748431402210975
5,5,1.0103766321506578,0.7660350475701371,0.7581678190038674,0.7660350475701371,0.766035047949109
5,6,1.0103766321506578,0.7660350475701371,0.7581678190038674,0.7660350475701371,0.766035047949109
6,0,0.9279495126653815,0.6906155341073317,0.744238263699986,0.6906155341073318,0.6906155397874897
6,1,0.5807331410112464,0.6906155341073317,1.0,0.5807331410112464,0.5807331410112464
6,2,0.6056878002433088,0.6906155341073317,1.0,0.6056878002433088,0.6056878002433088
6,3,0.6906155341073317,0.6906155341073317,1.0,0.6906155341073317,0.6906155341073317
6,4,0.6116432571890753,0.6906155341073317,1.0,0.6116432571890753,0.6116432571890753
6,5,0.9279495126653815,0.6906155341073317,0.744238263699986,0.6906155341073318,0.6906155397874897
6,6,0.9279495126653815,0.6906155341073317,0.744238263699986,0.6906155341073318,0.6906155397874897
7,0,0.8663163952475951,0.6371237786956364,0.7354400565321693,0.6371237786956365,0.6371237823902736
7,1,0.5160168786038513,0.6371237786956364,1.0,0.5160168786038513,0.5160168786038513
7,2,0.540625091544917,0.6371237786956364,1.0,0.540625091544917,0.540625091544917
7,3,0.6371237786956364,0.6371237786956364,1.0,0.6371237786956364,0.6371237786956364
7,4,0.5653724707764555,0.6371237786956364,1.0,0.5653724707764555,0.5653724707764555
7,5,0.8663163952475951,0.6371237786956364,0.7354400565321693,0.6371237786956365,0.6371237823902736
7,6,0.8663163952475951,0.6371237786956364,0.7354400565321693,0.6371237786956365,0.6371237823902736
8,0,0.8160455049323252,0.6036262691113186,0.739696825070285,0.6036262691113186,0.6036262670876691
8,1,0.468178945052324,0.6036262691113186,1.0,0.468178945052324,0.468178945052324
8,2,0.5007962368331075,0.6036262691113186,1.0,0.5007962368331075,0.5007962368331075
8,3,0.6036262691113186,0.6036262691113186,1.0,0.6036262691113186,0.6036262691113186
8,4,0.5275429989121642,0.6036262691113186,1.0,0.5275429989121642,0.5275429989121642
8,5,0.8160455049323252,0.6036262691113186,0.739696825070285,0.6036262691113186,0.6036262670876691
8,6,0.8160455049323252,0.6036262691113186,0.739696825070285,0.6036262691113186,0.6036262670876691
9,0,0.7652950468532536,0.5889498430950628,0.7695722656467092,0.5889498430950629,0.5889498428875156
9,1,0.4208720317193509,0.5889498430950628,1.0,0.4208720317193509,0.4208720317193509
9,2,0.4753841570296889,0.5889498430950628,1.0,0.4753841570296889,0.4753841570296889
9,3,0.5889498430950628,0.5889498430950628,1.0,0.5889498430950628,0.5889498430950628
9,4,0.5017008069850862,0.5889498430950628,1.0,0.5017008069850862,0.5017008069850862
9,5,0.7652950468532536,0.5889498430950628,0.7695722656467092,0.5889498430950629,0.5889498428875156
9,6,0.7652950468532536,0.5889498430950628,0.7695722656467092,0.5889498430950629,0.5889498428875156
