round,client,update_norm,sent_update_norm,scale_ratio
1,0,1.937146482753469,19.371464841057236,10.000000006980653
1,1,1.9634955963820835,1.9634955963820835,1.0
1,2,1.9003594881603523,1.9003594881603523,1.0
1,3,1.8782312149428417,1.8782312149428417,1.0
1,4,1.997001189463763,1.997001189463763,1.0
2,0,0.7480018980792369,7.480018985722123,10.000000006590563
2,1,0.8089659119146726,0.8089659119146726,1.0
2,2,0.8748383542300798,0.8748383542300798,1.0
2,3,0.8033533347045233,0.8033533347045233,1.0
2,4,0.7916260022567541,0.7916260022567541,1.0
3,0,0.8462142522602456,8.462142534325283,10.000000013853262
3,1,0.7867272861132585,0.7867272861132585,1.0
3,2,0.7884138863900162,0.7884138863900162,1.0
3,3,0.839866103432892,0.839866103432892,1.0
3,4,0.8630202899254668,0.8630202899254668,1.0
4,0,1.3174444138604982,13.174444168568131,10.000000022743388
4,1,1.427244854346084,1.427244854346084,1.0
4,2,1.442051674702726,1.442051674702726,1.0
4,3,1.4008804665986077,1.4008804665986077,1.0
4,4,1.34467677325878,1.34467677325878,1.0
5,0,2.280883962430194,22.808839648541202,10.000000010627135
5,1,2.1370112676269843,2.1370112676269843,1.0
5,2,2.1373615759086873,2.1373615759086873,1.0
5,3,2.198236535739297,2.198236535739297,1.0
5,4,2.2198355483859404,2.2198355483859404,1.0
6,0,2.1008151260727312,21.008151400172807,10.000000066376852
6,1,2.3086205419947543,2.3086205419947543,1.0
6,2,2.3332674303398195,2.3332674303398195,1.0
6,3,2.2977604459159338,2.2977604459159338,1.0
6,4,2.165204203916189,2.165204203916189,1.0
7,0,1.8741214197291574,18.741214220243048,10.000000012246526
7,1,1.7856216690779234,1.7856216690779234,1.0
7,2,1.8174852228008544,1.8174852228008544,1.0
7,3,1.8346172122032305,1.8346172122032305,1.0
7,4,1.792034615409269,1.792034615409269,1.0
8,0,1.9922878111331426,19.922878100302764,9.999999994464323
8,1,2.0909215412409097,2.0909215412409097,1.0
8,2,2.0856199395324553,2.0856199395324553,1.0
8,3,2.06217017020312,2.06217017020312,1.0
8,4,2.0591259877411536,2.0591259877411536,1.0
9,0,2.4466827949453682,24.466827918449834,9.999999987328211
9,1,2.3450216899992866,2.3450216899992866,1.0
9,2,2.3528919632509893,2.3528919632509893,1.0
9,3,2.3862660166789578,2.3862660166789578,1.0
9,4,2.3880421902203377,2.3880421902203377,1.0
10,0,2.549495838529179,25.49495842392521,10.000000015153356
10,1,2.7057119478501175,2.7057119478501175,1.0
10,2,2.7075757753099454,2.7075757753099454,1.0
10,3,2.6319108552728117,2.6319108552728117,1.0
10,4,2.557787289874149,2.557787289874149,1.0
