round,loss,accuracy
1,1.1911800889015198,0.6283
2,2.433913557434082,0.4186
3,2.923996852493286,0.4983
4,8.753746577453613,0.2115
5,5.3942240020751955,0.3502
6,5.6726746810913085,0.3161
7,6.826482302856445,0.3567
8,9.364707954406738,0.3224
9,11.354667604064941,0.1858
10,8.086433291625976,0.326
