round,loss,accuracy
1,3.3115029123306274,0.5393
2,14.362013998413087,0.1114
3,8.157490308380128,0.3636
4,4.210720613098145,0.2458
5,8.626417874145508,0.4304
6,18.641622729492187,0.2396
7,11.869448616027832,0.3541
8,10.300177149963378,0.2653
9,8.381132231140137,0.28
10,12.812009112548829,0.2541
