round,loss,accuracy
1,2.76081025390625,0.3756
2,2.5945326919555662,0.5013
3,6.888942234802246,0.3517
4,5.8841435371398925,0.2985
5,9.122690756225586,0.2955
6,8.077472399902344,0.2062
7,7.7696413192749025,0.3372
8,8.384912242126465,0.2871
9,7.020628237915039,0.2514
10,4.488470780181885,0.4138
