round,loss,accuracy
1,2.425486039352417,0.3611
2,1.686400225830078,0.5179
3,1.3709131593704225,0.603
4,1.1358240243911744,0.6619
5,1.0250164352416993,0.6889
6,0.9228360596656799,0.7126
7,0.8655863020896911,0.7268
8,0.8286848314762115,0.7283
9,0.7629812948226928,0.7436
10,0.746067264509201,0.7473
