round,loss,accuracy
1,1.8210137432098388,0.4459
2,1.3739971570968628,0.5067
3,1.0513359422683717,0.6239
4,0.8570826025009155,0.6977
5,0.7092057045936584,0.7609
6,0.6306821865558624,0.7915
7,0.5694833106040954,0.814
8,0.5205495291948319,0.8342
9,0.49671620423793794,0.8429
10,0.4747407714128494,0.8503
