round,client,update_norm,sent_update_norm,scale_ratio
1,0,2.0770195998211465,20.770196015749796,10.000000008443989
1,1,2.044328544223218,2.044328544223218,1.0
1,2,2.055447494679632,2.055447494679632,1.0
1,3,1.9573301102001563,1.9573301102001563,1.0
1,4,2.0481857208788448,2.0481857208788448,1.0
2,0,0.5574913680465422,5.5749136789172535,9.999999997222973
2,1,2.182652485652392,2.182652485652392,1.0
2,2,1.947266337890813,1.947266337890813,1.0
2,3,1.8052300730493354,1.8052300730493354,1.0
2,4,2.2521791645454092,2.2521791645454092,1.0
3,0,0.43910488950229287,4.391048877300274,9.999999959639132
3,1,1.0124970246351561,1.0124970246351561,1.0
3,2,0.9508856358206557,0.9508856358206557,1.0
3,3,0.7259989133932484,0.7259989133932484,1.0
3,4,1.208079947424679,1.208079947424679,1.0
4,0,0.45884476448876804,4.588447626448229,9.999999959813312
4,1,1.1590245388841558,1.1590245388841558,1.0
4,2,0.9355959115998456,0.9355959115998456,1.0
4,3,0.9322356690371137,0.9322356690371137,1.0
4,4,1.0851881575408204,1.0851881575408204,1.0
5,0,0.8202563050823543,8.20256304274563,9.999999990151967
5,1,0.8074410645637446,0.8074410645637446,1.0
5,2,1.092457881672947,1.092457881672947,1.0
5,3,0.7223277897875303,0.7223277897875303,1.0
5,4,1.1553439496408815,1.1553439496408815,1.0
6,0,1.269922350794409,12.699223533262021,10.000000019936596
6,1,1.7968305308989205,1.7968305308989205,1.0
6,2,1.306165333355891,1.306165333355891,1.0
6,3,1.6768546453777289,1.6768546453777289,1.0
6,4,1.3062765169759436,1.3062765169759436,1.0
7,0,2.0042646505349726,20.042646477623645,9.999999986166458
7,1,1.3106616743100528,1.3106616743100528,1.0
7,2,1.9310566330857442,1.9310566330857442,1.0
7,3,1.2716292166760341,1.2716292166760341,1.0
7,4,1.9156594465398893,1.9156594465398893,1.0
8,0,1.4121426534807828,14.121426528827085,9.999999995764774
8,1,2.2422528019387014,2.2422528019387014,1.0
8,2,1.6524548669879606,1.6524548669879606,1.0
8,3,2.1264379783472136,2.1264379783472136,1.0
8,4,1.6308500715786447,1.6308500715786447,1.0
9,0,1.1966498905095229,11.966498921059548,10.000000013340845
9,1,1.1345984074521855,1.1345984074521855,1.0
9,2,1.4125296563445442,1.4125296563445442,1.0
9,3,1.044937296811048,1.044937296811048,1.0
9,4,1.3433196934133185,1.3433196934133185,1.0
10,0,1.0655514057331334,10.655514036401904,9.999999980358123
10,1,1.8312338600656353,1.8312338600656353,1.0
10,2,1.4556932743725979,1.4556932743725979,1.0
10,3,1.6679174529045608,1.6679174529045608,1.0
10,4,1.5262143374865589,1.5262143374865589,1.0
