round,loss,accuracy
1,16.603951901245118,0.1962
2,11.947091622924805,0.1135
3,8.814709643554687,0.1978
4,1.5705101369857788,0.4664
5,8.45702545928955,0.2086
6,1.41927702293396,0.4852
7,7.397736386108399,0.1985
8,1.114128902053833,0.563
9,7.228105068969726,0.2474
10,1.698213148880005,0.421
