round,loss,accuracy
1,1.2247743606567383,0.7881
2,0.6801105737686157,0.8506
3,0.5186867117881775,0.8744
4,0.44470933079719543,0.8868
5,0.4034481644630432,0.8947
6,0.3753221929073334,0.9006
7,0.35605588555336,0.904
8,0.3425416648387909,0.9048
9,0.3295641839504242,0.9077
10,0.32078003883361816,0.9098
