round,loss,accuracy
1,1.2167466077804565,0.7999
2,0.6745020379543304,0.8531
3,0.5147844204902648,0.8771
4,0.44305871739387515,0.8878
5,0.4019240408182144,0.8942
6,0.37486634283065795,0.8984
7,0.35588700894117353,0.9012
8,0.34213336666822436,0.9046
9,0.3303024598181248,0.9065
10,0.3206568488538265,0.9088
