round,loss,accuracy
1,5.193387666320801,0.1148
2,1.355138154411316,0.5703
3,4.545334563446045,0.118
4,1.2832615390777589,0.5927
5,6.18470771484375,0.1145
6,3.835708506011963,0.1805
7,5.32366771850586,0.1279
8,1.229561190032959,0.5288
9,1.6585127393722534,0.4351
10,1.0779684408187866,0.6148
