round,loss,accuracy
1,0.6913762511730194,0.7691
2,1.3392760688781737,0.6194
3,2.0889703212738038,0.6097
4,7.262000792694092,0.241
5,6.781076850891114,0.4076
6,6.478847501373291,0.2598
7,8.423743547058105,0.4311
8,12.552925721740722,0.2723
9,9.314823316192626,0.4328
10,9.741413352966308,0.2301
