round,loss,accuracy
1,0.6967414146184921,0.775
2,0.8656815948486328,0.7157
3,1.462684116077423,0.6782
4,5.576752298736572,0.2548
5,5.497240338516235,0.3751
6,8.918958381652832,0.1861
7,7.70342174987793,0.3954
8,12.3022810256958,0.2115
9,3.467075764465332,0.4604
10,9.067277099609376,0.2833
