round,loss,accuracy
1,0.7315416625976563,0.7675
2,1.5369854957580567,0.5817
3,1.5112649590492249,0.682
4,9.133623066711426,0.1414
5,3.6937834411621093,0.4898
6,4.344443585205078,0.2073
7,4.093913029098511,0.6159
8,13.228900415039062,0.2118
9,4.520562224578858,0.4064
10,6.544740692138672,0.3319
