round,loss,accuracy
1,2.7000029579162597,0.4842
2,4.095536860275269,0.4014
3,7.387721173858643,0.3369
4,4.484635248565674,0.3544
5,9.911979187011719,0.3049
6,9.959410972595215,0.3494
7,10.204271760559083,0.2899
8,7.306188835144043,0.3317
9,7.951537791442871,0.3249
10,7.199963787841797,0.3131
