round,loss,accuracy
1,45.849872106933596,0.3063
2,67.65116240234374,0.101
3,63.29929461669922,0.2258
4,13.13716340637207,0.1165
5,35.44742603149414,0.2231
6,77.61977670898438,0.104
7,36.73015809326172,0.1334
8,86.62971436767577,0.1279
9,106.05018237304688,0.1028
10,53.58882635498047,0.1135
