round,client,update_norm,sent_update_norm,scale_ratio
1,0,1.9017296022075352,19.017296020293134,9.999999999062844
1,1,1.8632492375446288,1.8632492375446288,1.0
1,2,1.9336920772349429,1.9336920772349429,1.0
1,3,1.9827832269186045,1.9827832269186045,1.0
1,4,1.9419894500846422,1.9419894500846422,1.0
2,0,0.6978617849027245,6.978617840980343,9.999999988469202
2,1,0.7422846298769961,0.7422846298769961,1.0
2,2,0.7210811258779468,0.7210811258779468,1.0
2,3,0.696687006910063,0.696687006910063,1.0
2,4,0.6987337687631446,0.6987337687631446,1.0
3,0,0.7095512670073675,7.0955126813733305,10.000000015925073
3,1,0.704320263843579,0.704320263843579,1.0
3,2,0.6980446896020819,0.6980446896020819,1.0
3,3,0.7190914197704207,0.7190914197704207,1.0
3,4,0.7077017723661652,0.7077017723661652,1.0
4,0,1.101450563972305,11.014505644817959,10.000000004625637
4,1,1.1531776964913887,1.1531776964913887,1.0
4,2,1.109681026552115,1.109681026552115,1.0
4,3,1.0945058686295612,1.0945058686295612,1.0
4,4,1.089897051445386,1.089897051445386,1.0
5,0,1.8944538253029888,18.944538220276204,9.99999998271075
5,1,1.8527439683879068,1.8527439683879068,1.0
5,2,1.8671740449190948,1.8671740449190948,1.0
5,3,1.884790152426253,1.884790152426253,1.0
5,4,1.8797394664235136,1.8797394664235136,1.0
6,0,2.1837337690460816,21.837337727075138,10.000000016766844
6,1,2.2679404955555356,2.2679404955555356,1.0
6,2,2.1940738944112006,2.1940738944112006,1.0
6,3,2.1993416304512965,2.1993416304512965,1.0
6,4,2.196288818667818,2.196288818667818,1.0
7,0,2.229505481991764,22.29505482691359,10.000000003137894
7,1,2.1282417308758372,2.1282417308758372,1.0
7,2,2.1862906915358056,2.1862906915358056,1.0
7,3,2.2097522214507084,2.2097522214507084,1.0
7,4,2.187745192201089,2.187745192201089,1.0
8,0,1.9407663948960703,19.40766397602239,10.000000013943815
8,1,1.9962750290860365,1.9962750290860365,1.0
8,2,1.9383459319302507,1.9383459319302507,1.0
8,3,1.9078235671273263,1.9078235671273263,1.0
8,4,1.930263193283292,1.930263193283292,1.0
9,0,2.462626739546206,24.626267407351943,10.00000000482813
9,1,2.400170558627113,2.400170558627113,1.0
9,2,2.4341636987880695,2.4341636987880695,1.0
9,3,2.463088916912117,2.463088916912117,1.0
9,4,2.4447362680940614,2.4447362680940614,1.0
10,0,2.2457653573461878,22.457653609376994,10.000000015992372
10,1,2.298924035817494,2.298924035817494,1.0
10,2,2.270837864771736,2.270837864771736,1.0
10,3,2.23241118243998,2.23241118243998,1.0
10,4,2.253528999035249,2.253528999035249,1.0
