alpha,seed,round,clean_accuracy_percent,backdoor_clean_accuracy_percent,clean_asr_percent,backdoor_asr_percent,paired_clean_accuracy_change_pp,paired_asr_increase_pp,sybil_count,logical_identity_count,attacker_coalition_weight,clean_loss,backdoor_clean_loss,paired_clean_loss_change
0.1,42,10,85.32,85.46000000000001,1.3082039911308205,97.77161862527716,0.14000000000001478,96.46341463414633,3,7,0.42857142857142855,0.5169092570781708,0.5203084228992462,0.003399165821075356
0.1,43,10,84.3,84.63000000000001,1.2638580931263859,98.72505543237251,0.3300000000000125,97.46119733924613,3,7,0.42857142857142855,0.4891964259147644,0.49175015280246737,0.002553726887702945
0.1,44,10,82.69999999999999,84.38,0.17738359201773835,98.9911308203991,1.6800000000000068,98.81374722838137,3,7,0.42857142857142855,0.5182090591669083,0.49745408301353455,-0.02075497615337374
