round,loss,accuracy
1,35.56400299682617,0.2904
2,14.347332794189454,0.2881
3,5.892001177978516,0.2563
4,9.736844389343261,0.1461
5,25.494587939453126,0.1028
6,32.323252026367186,0.1032
7,37.43631336669922,0.1028
8,27.404440216064454,0.1032
9,34.8929458190918,0.1028
10,39.591342181396485,0.1032
