round,client,update_norm,sent_update_norm,scale_ratio
1,0,2.248735065647447,22.487350670753795,10.000000006349937
1,1,1.8393581492534907,1.8393581492534907,1.0
1,2,1.9127899656176144,1.9127899656176144,1.0
1,3,1.685021884272647,1.685021884272647,1.0
1,4,1.93063807248942,1.93063807248942,1.0
2,0,0.8959044443212159,8.95904444954655,10.000000007070387
2,1,0.7908947433600296,0.7908947433600296,1.0
2,2,0.7559757401776559,0.7559757401776559,1.0
2,3,0.7031440839915439,0.7031440839915439,1.0
2,4,0.7991902983832307,0.7991902983832307,1.0
3,0,1.0197299607105093,10.19729957311355,9.999999966666135
3,1,0.9781036640123008,0.9781036640123008,1.0
3,2,0.9820047939455374,0.9820047939455374,1.0
3,3,0.9499520040836121,0.9499520040836121,1.0
3,4,0.9985380176313075,0.9985380176313075,1.0
4,0,1.8948967250523714,18.948967291677654,10.000000021718302
4,1,1.9012925705398143,1.9012925705398143,1.0
4,2,1.869325371746032,1.869325371746032,1.0
4,3,1.822043305343319,1.822043305343319,1.0
4,4,1.8858435861562306,1.8858435861562306,1.0
5,0,3.061000315654619,30.6100031664515,10.000000003235971
5,1,2.9555579671384127,2.9555579671384127,1.0
5,2,3.020436835784547,3.020436835784547,1.0
5,3,2.9494316552671798,2.9494316552671798,1.0
5,4,2.978997878014343,2.978997878014343,1.0
6,0,2.3993667148883158,23.99366704732818,9.999999957674257
6,1,2.4212942537683144,2.4212942537683144,1.0
6,2,2.394910175146337,2.394910175146337,1.0
6,3,2.370887902520606,2.370887902520606,1.0
6,4,2.4088196762456393,2.4088196762456393,1.0
7,0,2.668287424774435,26.682874318566082,10.000000026542018
7,1,2.5981750028451076,2.5981750028451076,1.0
7,2,2.612649521841092,2.612649521841092,1.0
7,3,2.5902345752712197,2.5902345752712197,1.0
7,4,2.6349075284250243,2.6349075284250243,1.0
8,0,2.0724578071450037,20.72457805668652,9.999999992876326
8,1,2.0286078080314014,2.0286078080314014,1.0
8,2,1.9894254786135053,1.9894254786135053,1.0
8,3,2.008372535095841,2.008372535095841,1.0
8,4,2.0359050319916756,2.0359050319916756,1.0
9,0,2.8489272477952916,28.489272438502876,9.999999986152668
9,1,2.7939493241070097,2.7939493241070097,1.0
9,2,2.799540576052259,2.799540576052259,1.0
9,3,2.788709092617583,2.788709092617583,1.0
9,4,2.811854046207313,2.811854046207313,1.0
10,0,2.3551352359166335,23.551352333300986,9.999999989017468
10,1,2.2973827365002717,2.2973827365002717,1.0
10,2,2.332526579919893,2.332526579919893,1.0
10,3,2.2944679315061864,2.2944679315061864,1.0
10,4,2.2761019156262527,2.2761019156262527,1.0
