round,loss,accuracy
1,0.7375543302536011,0.7655
2,1.1293640981674193,0.6489
3,1.4025881103515625,0.6593
4,5.503831014251709,0.2836
5,4.696366148757934,0.441
6,8.898199282836915,0.2251
7,6.514861344909668,0.4416
8,9.083966404724121,0.3089
9,7.12927536315918,0.3301
10,6.007607739257812,0.3094
