round,loss,accuracy
1,22.24240754699707,0.4469
2,20.361579727172852,0.1032
3,14.78287512512207,0.1188
4,3.623321109008789,0.2556
5,23.200799291992187,0.1012
6,10.68895246887207,0.1868
7,19.272249447631836,0.1971
8,21.76063737487793,0.1135
9,21.6191177734375,0.186
10,12.123216445922852,0.2939
