round,client,update_norm,sent_update_norm,scale_ratio
1,0,2.577484612088516,25.774846178880335,10.000000022500688
1,1,2.6280192493818144,2.6280192493818144,1.0
1,2,1.6050328571181174,1.6050328571181174,1.0
1,3,1.7902626865074724,1.7902626865074724,1.0
1,4,1.2987337341502687,1.2987337341502687,1.0
2,0,1.3809088567982677,13.809088548968912,9.999999986230979
2,1,3.4701377188966878,3.4701377188966878,1.0
2,2,2.2386024775421656,2.2386024775421656,1.0
2,3,3.003374438754317,3.003374438754317,1.0
2,4,2.1732083450463895,2.1732083450463895,1.0
3,0,2.056468356596102,20.564683521054327,9.999999978163197
3,1,2.5298933943598136,2.5298933943598136,1.0
3,2,1.5750305411486503,1.5750305411486503,1.0
3,3,1.9697172161591845,1.9697172161591845,1.0
3,4,1.4115358868980876,1.4115358868980876,1.0
4,0,1.7093669317975524,17.093669309837086,9.999999995238918
4,1,2.2508380180996856,2.2508380180996856,1.0
4,2,1.60501370880232,1.60501370880232,1.0
4,3,2.3545366741868916,2.3545366741868916,1.0
4,4,2.837986439319859,2.837986439319859,1.0
5,0,1.699804861827314,16.99804864964131,10.000000018453981
5,1,2.178202385896859,2.178202385896859,1.0
5,2,0.8154594190796696,0.8154594190796696,1.0
5,3,1.5994836390941758,1.5994836390941758,1.0
5,4,1.576120177963322,1.576120177963322,1.0
6,0,2.075105238251899,20.751052362886956,9.999999990539258
6,1,2.503322123609331,2.503322123609331,1.0
6,2,2.214610005347504,2.214610005347504,1.0
6,3,2.3957593727678232,2.3957593727678232,1.0
6,4,2.3364114902296578,2.3364114902296578,1.0
7,0,2.8566414924359127,28.566414881743963,9.999999985082075
7,1,2.9609287950307532,2.9609287950307532,1.0
7,2,0.9306137504007028,0.9306137504007028,1.0
7,3,2.3696769472853445,2.3696769472853445,1.0
7,4,2.0796707373027767,2.0796707373027767,1.0
8,0,2.2402133632154198,22.402133637083985,10.000000002200588
8,1,2.540850836847704,2.540850836847704,1.0
8,2,2.416415232954263,2.416415232954263,1.0
8,3,2.414072176390757,2.414072176390757,1.0
8,4,1.913139952221355,1.913139952221355,1.0
9,0,2.8459992702793064,28.45999264229055,9.999999978741206
9,1,3.0045231327257134,3.0045231327257134,1.0
9,2,1.3546805878836357,1.3546805878836357,1.0
9,3,2.7466802201951017,2.7466802201951017,1.0
9,4,2.585258911706458,2.585258911706458,1.0
10,0,2.408566815642197,24.08566803554223,9.999999949812587
10,1,2.494763962960668,2.494763962960668,1.0
10,2,2.233500443757779,2.233500443757779,1.0
10,3,2.234837566131148,2.234837566131148,1.0
10,4,2.1756606448134916,2.1756606448134916,1.0
