round,loss,accuracy
1,1.7086297273635864,0.5334
2,1.2089444398880005,0.6701
3,0.9098737835884094,0.749
4,0.7542559504508972,0.7855
5,0.6507523059844971,0.8191000000000002
6,0.5844921469688416,0.8405
7,0.5310681462287903,0.8587
8,0.5036367177963257,0.8634
9,0.47973087430000305,0.8694
10,0.45616811513900757,0.8757
