round,loss,accuracy
1,1.2874031066894531,0.7871
2,0.7060884237289429,0.8517
3,0.5322822332382202,0.8712
4,0.4545418322086334,0.8856
5,0.40952181816101074,0.8918
6,0.38211172819137573,0.8967
7,0.3609905540943146,0.9005
8,0.3459339737892151,0.9041
9,0.33379626274108887,0.9063
10,0.3235976994037628,0.9099
