round,clean_loss,clean_accuracy_percent,asr_percent
1,1.8403937297821045,37.13,
2,1.4183447055816651,53.7,
3,1.1306684131622315,60.77,
4,0.9227323258399963,67.42,
5,0.7693727789878845,74.37,
6,0.6618650606155395,78.42,
7,0.600524844121933,80.56,
8,0.5504536952018738,82.93,
9,0.513543495440483,84.57000000000001,
10,0.4865159676551819,85.38,
