round,loss,accuracy
1,1.6507133071899414,0.5708
2,1.0986830117225648,0.7575
3,0.8014287272453308,0.831
4,0.6509463649272919,0.855
5,0.5658525406360626,0.8663
6,0.5051151679515838,0.876
7,0.46817706573009493,0.8829
8,0.4426474545955658,0.8863
9,0.4227589649438858,0.888
10,0.4030652875185013,0.892
