round,clean_loss,clean_accuracy_percent,asr_percent
1,1.7270834293365478,49.669999999999995,
2,1.1996411911010743,62.760000000000005,
3,0.8548294230461121,72.18,
4,0.6619155616760254,79.19,
5,0.5749751375198364,82.24000000000001,
6,0.5060269450664521,85.16,
7,0.47502534596920015,86.04,
8,0.43965998978614806,87.27000000000001,
9,0.42646178632974624,87.59,
10,0.3987684800386429,88.66000000000001,
