round,loss,accuracy
1,1.2678170204162598,0.7977999999999998
2,0.6952342987060547,0.8554
3,0.526032567024231,0.8731
4,0.4477851986885071,0.8873
5,0.40434330701828003,0.8927
6,0.3766169250011444,0.898
7,0.35750940442085266,0.9008
8,0.342652291059494,0.9046
9,0.3316729962825775,0.9069
10,0.32216811180114746,0.9089
