round,loss,accuracy
1,1.2139218702316283,0.7839
2,0.6841829081535339,0.85
3,0.522488342666626,0.8738
4,0.448484485578537,0.8864
5,0.40565875166654586,0.8929
6,0.378242318379879,0.8969
7,0.35894823656082153,0.9002
8,0.3444684538066387,0.9042
9,0.3333008539557457,0.9064
10,0.3230814689040184,0.91
