round,client,update_norm,sent_update_norm,scale_ratio
1,0,1.9221428334302364,1.9221428334302364,1.0
1,1,1.8947130741517886,1.8947130741517886,1.0
1,2,1.9254962090668877,1.9254962090668877,1.0
1,3,1.9541000809412699,1.9541000809412699,1.0
1,4,1.9248596359693848,1.9248596359693848,1.0
2,0,1.3824645224080396,1.3824645224080396,1.0
2,1,1.3697518034100935,1.3697518034100935,1.0
2,2,1.3754371449918736,1.3754371449918736,1.0
2,3,1.3676587114370475,1.3676587114370475,1.0
2,4,1.3734921024988875,1.3734921024988875,1.0
3,0,0.7825715619240337,0.7825715619240337,1.0
3,1,0.783822501799002,0.783822501799002,1.0
3,2,0.7840063535124014,0.7840063535124014,1.0
3,3,0.7681760100456761,0.7681760100456761,1.0
3,4,0.7762279958403734,0.7762279958403734,1.0
4,0,0.5431592254027973,0.5431592254027973,1.0
4,1,0.5432060488373537,0.5432060488373537,1.0
4,2,0.5456871893664034,0.5456871893664034,1.0
4,3,0.5289300159144418,0.5289300159144418,1.0
4,4,0.5385941829047585,0.5385941829047585,1.0
5,0,0.41893087404023677,0.41893087404023677,1.0
5,1,0.41936692953265325,0.41936692953265325,1.0
5,2,0.42511354756438335,0.42511354756438335,1.0
5,3,0.4102623684480724,0.4102623684480724,1.0
5,4,0.4180757122638536,0.4180757122638536,1.0
6,0,0.34743355515257873,0.34743355515257873,1.0
6,1,0.34810079825516915,0.34810079825516915,1.0
6,2,0.350687749886278,0.350687749886278,1.0
6,3,0.33829074732374786,0.33829074732374786,1.0
6,4,0.3440853644694918,0.3440853644694918,1.0
7,0,0.2992669611875878,0.2992669611875878,1.0
7,1,0.29847103294989025,0.29847103294989025,1.0
7,2,0.30444226857773593,0.30444226857773593,1.0
7,3,0.2918904786994672,0.2918904786994672,1.0
7,4,0.2996502445843216,0.2996502445843216,1.0
8,0,0.26776992846547903,0.26776992846547903,1.0
8,1,0.2713100567066463,0.2713100567066463,1.0
8,2,0.26992978668398937,0.26992978668398937,1.0
8,3,0.26227327022092306,0.26227327022092306,1.0
8,4,0.26997348034876134,0.26997348034876134,1.0
9,0,0.24766434720955144,0.24766434720955144,1.0
9,1,0.24656317239121106,0.24656317239121106,1.0
9,2,0.24859994389780546,0.24859994389780546,1.0
9,3,0.24017656854577754,0.24017656854577754,1.0
9,4,0.24726535892717127,0.24726535892717127,1.0
10,0,0.2336547900122655,0.2336547900122655,1.0
10,1,0.23035425762452655,0.23035425762452655,1.0
10,2,0.233021307823969,0.233021307823969,1.0
10,3,0.22329492302097903,0.22329492302097903,1.0
10,4,0.23352759091448735,0.23352759091448735,1.0
