round,loss,accuracy
1,1.3809995056152344,0.67
2,0.7739662300109863,0.8277
3,0.5701545713424683,0.8626
4,0.4818971975326538,0.8745
5,0.4280000937700272,0.8863
6,0.3959664159655571,0.8916
7,0.37396787815093996,0.8966
8,0.3570734888792038,0.9011
9,0.3449565041422844,0.9019
10,0.33299457409381866,0.9069
