round,loss,accuracy
1,1.685236101913452,0.469
2,1.2173570589065552,0.5556
3,0.9219085794448852,0.6552
4,0.7502489287376404,0.7296
5,0.6601690704345703,0.77
6,0.6097312533378602,0.7871
7,0.5626558588981628,0.8113
8,0.5294434223651886,0.8247
9,0.4999528849840164,0.8398
10,0.4765398089170456,0.8461
