round,loss,accuracy
1,2.066676139831543,0.5053
2,1.795697808265686,0.6425
3,1.5716618299484253,0.6912
4,1.399343490600586,0.706
5,1.268686056137085,0.7218
6,1.1690609455108643,0.7328
7,1.0936477184295654,0.7355
8,1.032947063446045,0.7407
9,0.984997034072876,0.7441
10,0.9452682733535767,0.75
