round,loss,accuracy
1,2.037048578262329,0.4437
2,1.754366159439087,0.6157
3,1.5261834859848022,0.6966
4,1.3552603721618652,0.7243000000000002
5,1.227988839149475,0.7354000000000002
6,1.1345545053482056,0.7411
7,1.0620862245559692,0.7493
8,1.0053596496582031,0.753
9,0.9623920917510986,0.7543
10,0.9250344038009644,0.7597
