round,loss,accuracy
1,2.5841878559112548,0.5186
2,6.8269687866210935,0.2658
3,5.153842429351807,0.4778
4,2.934903731536865,0.2654
5,5.867759568023682,0.4764
6,11.305726228332519,0.2608
7,4.644296126556396,0.3936
8,3.17835980758667,0.3673
9,6.541482587432862,0.3382
10,3.8991407733917236,0.3745
